CONTRACTOR/CARRIER	LOCALITY	HCPCS	RVU	GPCI	BASE RATE	URBAN BASE RATE / URBAN MILEAGE	RURAL BASE RATE / RURAL MILEAGE	RURAL BASE RATE / LOWEST QUARTILE	RURAL GROUND MILES 1-17*
01182	18	A0427	1.90	1.177	$229.91	$500.77	$505.68	$619.96	n/a
01182	18	A0428	1.00	1.177	$229.91	$263.56	$266.15	$326.30	n/a
01182	18	A0429	1.60	1.177	$229.91	$421.70	$425.84	$522.08	n/a
01182	18	A0430	1.00	1.177	"$3,119.83"	"$3,395.93"	"$5,093.90"	n/a	"$5,093.90"
01182	18	A0431	1.00	1.177	"$3,627.27"	"$3,948.28"	"$5,922.43"	n/a	"$5,922.43"
01182	18	A0432	1.75	1.177	$229.91	$461.24	$465.76	n/a	n/a
01182	18	A0433	2.75	1.177	$229.91	$724.80	$731.91	$897.32	n/a
01182	18	A0434	3.25	1.177	$229.91	$856.58	$864.98	"$1,060.47"	n/a
01182	18	A0435	1.00	1.177	$8.85	$8.85	$13.28	n/a	$13.28
01182	18	A0436	1.00	1.177	$23.62	$23.62	$35.43	n/a	$35.43
01182	26	A0425	1.00	1.177	$7.40	$7.55	$7.62	n/a	$11.43
01182	26	A0426	1.20	1.177	$229.91	$316.28	$319.38	$391.56	n/a
01182	26	A0427	1.90	1.177	$229.91	$500.77	$505.68	$619.96	n/a
01182	26	A0428	1.00	1.177	$229.91	$263.56	$266.15	$326.30	n/a
01182	26	A0429	1.60	1.177	$229.91	$421.70	$425.84	$522.08	n/a
01182	26	A0430	1.00	1.177	"$3,119.83"	"$3,395.93"	"$5,093.90"	n/a	"$5,093.90"
01182	26	A0431	1.00	1.177	"$3,627.27"	"$3,948.28"	"$5,922.43"	n/a	"$5,922.43"
01182	26	A0432	1.75	1.177	$229.91	$461.24	$465.76	n/a	n/a
01182	26	A0433	2.75	1.177	$229.91	$724.80	$731.91	$897.32	n/a
01182	26	A0434	3.25	1.177	$229.91	$856.58	$864.98	"$1,060.47"	n/a
01182	26	A0435	1.00	1.177	$8.85	$8.85	$13.28	n/a	$13.28
01182	26	A0436	1.00	1.177	$23.62	$23.62	$35.43	n/a	$35.43
01182	71	A0425	1.00	1.074	$7.40	$7.55	$7.62	n/a	$11.43
01182	71	A0426	1.20	1.074	$229.91	$295.99	$298.89	$366.44	n/a
01182	71	A0427	1.90	1.074	$229.91	$468.65	$473.24	$580.19	n/a
01182	71	A0428	1.00	1.074	$229.91	$246.66	$249.07	$305.36	n/a
01182	71	A0429	1.60	1.074	$229.91	$394.65	$398.52	$488.59	n/a
01182	71	A0430	1.00	1.074	"$3,119.83"	"$3,235.26"	"$4,852.90"	n/a	"$4,852.90"
01182	71	A0431	1.00	1.074	"$3,627.27"	"$3,761.48"	"$5,642.22"	n/a	"$5,642.22"
01182	71	A0432	1.75	1.074	$229.91	$431.65	$435.88	n/a	n/a
01182	71	A0433	2.75	1.074	$229.91	$678.30	$684.95	$839.75	n/a
01182	71	A0434	3.25	1.074	$229.91	$801.63	$809.49	$992.43	n/a
01182	71	A0435	1.00	1.074	$8.85	$8.85	$13.28	n/a	$13.28
01182	71	A0436	1.00	1.074	$23.62	$23.62	$35.43	n/a	$35.43
01182	72	A0425	1.00	1.116	$7.40	$7.55	$7.62	n/a	$11.43
01182	72	A0426	1.20	1.116	$229.91	$304.26	$307.24	$376.68	n/a
01182	72	A0427	1.90	1.116	$229.91	$481.75	$486.47	$596.41	n/a
01182	72	A0428	1.00	1.116	$229.91	$253.55	$256.04	$313.91	n/a
01182	72	A0429	1.60	1.116	$229.91	$405.68	$409.66	$502.24	n/a
01182	72	A0430	1.00	1.116	"$3,119.83"	"$3,300.78"	"$4,951.17"	n/a	"$4,951.17"
01182	72	A0431	1.00	1.116	"$3,627.27"	"$3,837.65"	"$5,756.48"	n/a	"$5,756.48"
01182	72	A0432	1.75	1.116	$229.91	$443.71	$448.06	n/a	n/a
01182	72	A0433	2.75	1.116	$229.91	$697.26	$704.10	$863.23	n/a
01182	72	A0434	3.25	1.116	$229.91	$824.04	$832.12	"$1,020.18"	n/a
01182	72	A0435	1.00	1.116	$8.85	$8.85	$13.28	n/a	$13.28
01182	72	A0436	1.00	1.116	$23.62	$23.62	$35.43	n/a	$35.43
01182	73	A0425	1.00	1.084	$7.40	$7.55	$7.62	n/a	$11.43
01182	73	A0426	1.20	1.084	$229.91	$297.96	$300.88	$368.88	n/a
01182	73	A0427	1.90	1.084	$229.91	$471.76	$476.39	$584.05	n/a
01182	73	A0428	1.00	1.084	$229.91	$248.30	$250.73	$307.39	n/a
01182	73	A0429	1.60	1.084	$229.91	$397.28	$401.17	$491.83	n/a
01182	73	A0430	1.00	1.084	"$3,119.83"	"$3,250.86"	"$4,876.29"	n/a	"$4,876.29"
01182	73	A0431	1.00	1.084	"$3,627.27"	"$3,779.62"	"$5,669.42"	n/a	"$5,669.42"
01182	73	A0432	1.75	1.084	$229.91	$434.52	$438.78	n/a	n/a
01182	73	A0433	2.75	1.084	$229.91	$682.82	$689.51	$845.34	n/a
01182	73	A0434	3.25	1.084	$229.91	$806.97	$814.88	$999.04	n/a
01182	73	A0435	1.00	1.084	$8.85	$8.85	$13.28	n/a	$13.28
01182	73	A0436	1.00	1.084	$23.62	$23.62	$35.43	n/a	$35.43
01182	74	A0425	1.00	1.126	$7.40	$7.55	$7.62	n/a	$11.43
01182	74	A0426	1.20	1.126	$229.91	$306.23	$309.23	$379.12	n/a
01182	74	A0427	1.90	1.126	$229.91	$484.86	$489.62	$600.27	n/a
01182	74	A0428	1.00	1.126	$229.91	$255.19	$257.69	$315.93	n/a
01182	74	A0429	1.60	1.126	$229.91	$408.31	$412.31	$505.49	n/a
01182	74	A0430	1.00	1.126	"$3,119.83"	"$3,316.38"	"$4,974.57"	n/a	"$4,974.57"
01182	74	A0431	1.00	1.126	"$3,627.27"	"$3,855.79"	"$5,783.68"	n/a	"$5,783.68"
01182	74	A0432	1.75	1.126	$229.91	$446.59	$450.96	n/a	n/a
01182	74	A0433	2.75	1.126	$229.91	$701.78	$708.66	$868.82	n/a
01182	74	A0434	3.25	1.126	$229.91	$829.37	$837.50	"$1,026.78"	n/a
01182	74	A0435	1.00	1.126	$8.85	$8.85	$13.28	n/a	$13.28
01182	74	A0436	1.00	1.126	$23.62	$23.62	$35.43	n/a	$35.43
01212	01	A0425	1.00	1.146	$7.40	$7.55	$7.62	n/a	$11.43
01212	01	A0426	1.20	1.146	$229.91	$310.17	$313.21	$384.00	n/a
01212	01	A0427	1.90	1.146	$229.91	$491.10	$495.92	$608.00	n/a
01212	01	A0428	1.00	1.146	$229.91	$258.47	$261.01	$320.00	n/a
01212	01	A0429	1.60	1.146	$229.91	$413.56	$417.61	$511.99	n/a
01212	01	A0430	1.00	1.146	"$3,119.83"	"$3,347.58"	"$5,021.37"	n/a	"$5,021.37"
01212	01	A0431	1.00	1.146	"$3,627.27"	"$3,892.06"	"$5,838.09"	n/a	"$5,838.09"
01212	01	A0432	1.75	1.146	$229.91	$452.33	$456.77	n/a	n/a
01212	01	A0433	2.75	1.146	$229.91	$710.81	$717.77	$879.99	n/a
01212	01	A0434	3.25	1.146	$229.91	$840.04	$848.28	"$1,039.99"	n/a
01212	01	A0435	1.00	1.146	$8.85	$8.85	$13.28	n/a	$13.28
01212	01	A0436	1.00	1.146	$23.62	$23.62	$35.43	n/a	$35.43
01312	00	A0425	1.00	1.017	$7.40	$7.55	$7.62	n/a	$11.43
01312	00	A0426	1.20	1.017	$229.91	$284.76	$287.55	$352.54	n/a
01312	00	A0427	1.90	1.017	$229.91	$450.87	$455.29	$558.19	n/a
01312	00	A0428	1.00	1.017	$229.91	$237.30	$239.63	$293.79	n/a
01312	00	A0429	1.60	1.017	$229.91	$379.68	$383.40	$470.05	n/a
01312	00	A0430	1.00	1.017	"$3,119.83"	"$3,146.35"	"$4,719.52"	n/a	"$4,719.52"
01312	00	A0431	1.00	1.017	"$3,627.27"	"$3,658.10"	"$5,487.15"	n/a	"$5,487.15"
01312	00	A0432	1.75	1.017	$229.91	$415.27	$419.34	n/a	n/a
01312	00	A0433	2.75	1.017	$229.91	$652.57	$658.97	$807.90	n/a
01312	00	A0434	3.25	1.017	$229.91	$771.22	$778.78	$954.78	n/a
01312	00	A0435	1.00	1.017	$8.85	$8.85	$13.28	n/a	$13.28
01312	00	A0436	1.00	1.017	$23.62	$23.62	$35.43	n/a	$35.43
02102	01	A0425	1.00	1.117	$7.40	$7.55	$7.62	n/a	$11.43
02102	01	A0426	1.20	1.117	$229.91	$304.46	$307.44	$376.92	n/a
02102	01	A0427	1.90	1.117	$229.91	$482.06	$486.78	$596.79	n/a
02102	01	A0428	1.00	1.117	$229.91	$253.71	$256.20	$314.10	n/a
02102	01	A0429	1.60	1.117	$229.91	$405.94	$409.92	$502.56	n/a
02102	01	A0430	1.00	1.117	"$3,119.83"	"$3,302.34"	"$4,953.51"	n/a	"$4,953.51"
02102	01	A0431	1.00	1.117	"$3,627.27"	"$3,839.47"	"$5,759.20"	n/a	"$5,759.20"
02102	01	A0432	1.75	1.117	$229.91	$444.00	$448.35	n/a	n/a
02102	01	A0433	2.75	1.117	$229.91	$697.71	$704.55	$863.78	n/a
02102	01	A0434	3.25	1.117	$229.91	$824.57	$832.66	"$1,020.84"	n/a
02102	01	A0435	1.00	1.117	$8.85	$8.85	$13.28	n/a	$13.28
02102	01	A0436	1.00	1.117	$23.62	$23.62	$35.43	n/a	$35.43
02202	00	A0425	1.00	0.902	$7.40	$7.55	$7.62	n/a	$11.43
02202	00	A0426	1.20	0.902	$229.91	$262.11	$264.67	$324.49	n/a
02202	00	A0427	1.90	0.902	$229.91	$415.00	$419.07	$513.78	n/a
02202	00	A0428	1.00	0.902	$229.91	$218.42	$220.56	$270.41	n/a
02202	00	A0429	1.60	0.902	$229.91	$349.47	$352.90	$432.66	n/a
02202	00	A0430	1.00	0.902	"$3,119.83"	"$2,966.96"	"$4,450.44"	n/a	"$4,450.44"
02202	00	A0431	1.00	0.902	"$3,627.27"	"$3,449.53"	"$5,174.30"	n/a	"$5,174.30"
02202	00	A0432	1.75	0.902	$229.91	$382.24	$385.98	n/a	n/a
02202	00	A0433	2.75	0.902	$229.91	$600.66	$606.55	$743.63	n/a
02202	00	A0434	3.25	0.902	$229.91	$709.87	$716.83	$878.83	n/a
02202	00	A0435	1.00	0.902	$8.85	$8.85	$13.28	n/a	$13.28
02202	00	A0436	1.00	0.902	$23.62	$23.62	$35.43	n/a	$35.43
02302	01	A0425	1.00	1.054	$7.40	$7.55	$7.62	n/a	$11.43
02302	01	A0426	1.20	1.054	$229.91	$292.05	$294.91	$361.56	n/a
02302	01	A0427	1.90	1.054	$229.91	$462.41	$466.94	$572.47	n/a
02302	01	A0428	1.00	1.054	$229.91	$243.37	$245.76	$301.30	n/a
02302	01	A0429	1.60	1.054	$229.91	$389.40	$393.21	$482.08	n/a
02302	01	A0430	1.00	1.054	"$3,119.83"	"$3,204.07"	"$4,806.10"	n/a	"$4,806.10"
02302	01	A0431	1.00	1.054	"$3,627.27"	"$3,725.21"	"$5,587.81"	n/a	"$5,587.81"
02302	01	A0432	1.75	1.054	$229.91	$425.90	$430.08	n/a	n/a
02302	01	A0433	2.75	1.054	$229.91	$669.27	$675.84	$828.58	n/a
02302	01	A0434	3.25	1.054	$229.91	$790.96	$798.72	$979.23	n/a
02302	01	A0435	1.00	1.054	$8.85	$8.85	$13.28	n/a	$13.28
02302	01	A0436	1.00	1.054	$23.62	$23.62	$35.43	n/a	$35.43
02302	99	A0425	1.00	0.967	$7.40	$7.55	$7.62	n/a	$11.43
02302	99	A0426	1.20	0.967	$229.91	$274.91	$277.60	$340.34	n/a
02302	99	A0427	1.90	0.967	$229.91	$435.27	$439.54	$538.88	n/a
02302	99	A0428	1.00	0.967	$229.91	$229.09	$231.34	$283.62	n/a
02302	99	A0429	1.60	0.967	$229.91	$366.55	$370.14	$453.79	n/a
02302	99	A0430	1.00	0.967	"$3,119.83"	"$3,068.35"	"$4,602.53"	n/a	"$4,602.53"
02302	99	A0431	1.00	0.967	"$3,627.27"	"$3,567.42"	"$5,351.13"	n/a	"$5,351.13"
02302	99	A0432	1.75	0.967	$229.91	$400.91	$404.84	n/a	n/a
02302	99	A0433	2.75	0.967	$229.91	$630.00	$636.18	$779.96	n/a
02302	99	A0434	3.25	0.967	$229.91	$744.55	$751.85	$921.77	n/a
02302	99	A0435	1.00	0.967	$8.85	$8.85	$13.28	n/a	$13.28
02302	99	A0436	1.00	0.967	$23.62	$23.62	$35.43	n/a	$35.43
02402	02	A0425	1.00	1.146	$7.40	$7.55	$7.62	n/a	$11.43
02402	02	A0426	1.20	1.146	$229.91	$310.17	$313.21	$384.00	n/a
02402	02	A0427	1.90	1.146	$229.91	$491.10	$495.92	$608.00	n/a
02402	02	A0428	1.00	1.146	$229.91	$258.47	$261.01	$320.00	n/a
02402	02	A0429	1.60	1.146	$229.91	$413.56	$417.61	$511.99	n/a
02402	02	A0430	1.00	1.146	"$3,119.83"	"$3,347.58"	"$5,021.37"	n/a	"$5,021.37"
02402	02	A0431	1.00	1.146	"$3,627.27"	"$3,892.06"	"$5,838.09"	n/a	"$5,838.09"
02402	02	A0432	1.75	1.146	$229.91	$452.33	$456.77	n/a	n/a
02402	02	A0433	2.75	1.146	$229.91	$710.81	$717.77	$879.99	n/a
02402	02	A0434	3.25	1.146	$229.91	$840.04	$848.28	"$1,039.99"	n/a
02402	02	A0435	1.00	1.146	$8.85	$8.85	$13.28	n/a	$13.28
02402	02	A0436	1.00	1.146	$23.62	$23.62	$35.43	n/a	$35.43
02402	99	A0425	1.00	1.011	$7.40	$7.55	$7.62	n/a	$11.43
02402	99	A0426	1.20	1.011	$229.91	$283.58	$286.36	$351.08	n/a
02402	99	A0427	1.90	1.011	$229.91	$449.00	$453.40	$555.87	n/a
02402	99	A0428	1.00	1.011	$229.91	$236.31	$238.63	$292.56	n/a
02402	99	A0429	1.60	1.011	$229.91	$378.10	$381.81	$468.10	n/a
02402	99	A0430	1.00	1.011	"$3,119.83"	"$3,136.99"	"$4,705.48"	n/a	"$4,705.48"
02402	99	A0431	1.00	1.011	"$3,627.27"	"$3,647.22"	"$5,470.83"	n/a	"$5,470.83"
02402	99	A0432	1.75	1.011	$229.91	$413.55	$417.60	n/a	n/a
02402	99	A0433	2.75	1.011	$229.91	$649.86	$656.23	$804.54	n/a
02402	99	A0434	3.25	1.011	$229.91	$768.02	$775.55	$950.82	n/a
02402	99	A0435	1.00	1.011	$8.85	$8.85	$13.28	n/a	$13.28
02402	99	A0436	1.00	1.011	$23.62	$23.62	$35.43	n/a	$35.43
03102	00	A0425	1.00	0.971	$7.40	$7.55	$7.62	n/a	$11.43
03102	00	A0426	1.20	0.971	$229.91	$275.70	$278.40	$341.32	n/a
03102	00	A0427	1.90	0.971	$229.91	$436.52	$440.80	$540.42	n/a
03102	00	A0428	1.00	0.971	$229.91	$229.75	$232.00	$284.43	n/a
03102	00	A0429	1.60	0.971	$229.91	$367.60	$371.20	$455.09	n/a
03102	00	A0430	1.00	0.971	"$3,119.83"	"$3,074.59"	"$4,611.89"	n/a	"$4,611.89"
03102	00	A0431	1.00	0.971	"$3,627.27"	"$3,574.67"	"$5,362.01"	n/a	"$5,362.01"
03102	00	A0432	1.75	0.971	$229.91	$402.06	$406.00	n/a	n/a
03102	00	A0433	2.75	0.971	$229.91	$631.81	$638.00	$782.19	n/a
03102	00	A0434	3.25	0.971	$229.91	$746.68	$754.00	$924.40	n/a
03102	00	A0435	1.00	0.971	$8.85	$8.85	$13.28	n/a	$13.28
03102	00	A0436	1.00	0.971	$23.62	$23.62	$35.43	n/a	$35.43
03202	01	A0425	1.00	1.000	$7.40	$7.55	$7.62	n/a	$11.43
03202	01	A0426	1.20	1.000	$229.91	$281.41	$284.17	$348.39	n/a
03202	01	A0427	1.90	1.000	$229.91	$445.57	$449.93	$551.61	n/a
03202	01	A0428	1.00	1.000	$229.91	$234.51	$236.81	$290.33	n/a
03202	01	A0429	1.60	1.000	$229.91	$375.21	$378.89	$464.52	n/a
03202	01	A0430	1.00	1.000	"$3,119.83"	"$3,119.83"	"$4,679.75"	n/a	"$4,679.75"
03202	01	A0431	1.00	1.000	"$3,627.27"	"$3,627.27"	"$5,440.91"	n/a	"$5,440.91"
03202	01	A0432	1.75	1.000	$229.91	$410.39	$414.41	n/a	n/a
03202	01	A0433	2.75	1.000	$229.91	$644.90	$651.22	$798.40	n/a
03202	01	A0434	3.25	1.000	$229.91	$762.15	$769.62	$943.55	n/a
03202	01	A0435	1.00	1.000	$8.85	$8.85	$13.28	n/a	$13.28
03202	01	A0436	1.00	1.000	$23.62	$23.62	$35.43	n/a	$35.43
03302	01	A0425	1.00	1.000	$7.40	$7.55	$7.62	n/a	$11.43
03302	01	A0426	1.20	1.000	$229.91	$281.41	$284.17	$348.39	n/a
03302	01	A0427	1.90	1.000	$229.91	$445.57	$449.93	$551.61	n/a
03302	01	A0428	1.00	1.000	$229.91	$234.51	$236.81	$290.33	n/a
03302	01	A0429	1.60	1.000	$229.91	$375.21	$378.89	$464.52	n/a
03302	01	A0430	1.00	1.000	"$3,119.83"	"$3,119.83"	"$4,679.75"	n/a	"$4,679.75"
03302	01	A0431	1.00	1.000	"$3,627.27"	"$3,627.27"	"$5,440.91"	n/a	"$5,440.91"
03302	01	A0432	1.75	1.000	$229.91	$410.39	$414.41	n/a	n/a
03302	01	A0433	2.75	1.000	$229.91	$644.90	$651.22	$798.40	n/a
03302	01	A0434	3.25	1.000	$229.91	$762.15	$769.62	$943.55	n/a
03302	01	A0435	1.00	1.000	$8.85	$8.85	$13.28	n/a	$13.28
03302	01	A0436	1.00	1.000	$23.62	$23.62	$35.43	n/a	$35.43
03402	02	A0425	1.00	1.000	$7.40	$7.55	$7.62	n/a	$11.43
03402	02	A0426	1.20	1.000	$229.91	$281.41	$284.17	$348.39	n/a
03402	02	A0427	1.90	1.000	$229.91	$445.57	$449.93	$551.61	n/a
03402	02	A0428	1.00	1.000	$229.91	$234.51	$236.81	$290.33	n/a
03402	02	A0429	1.60	1.000	$229.91	$375.21	$378.89	$464.52	n/a
03402	02	A0430	1.00	1.000	"$3,119.83"	"$3,119.83"	"$4,679.75"	n/a	"$4,679.75"
03402	02	A0431	1.00	1.000	"$3,627.27"	"$3,627.27"	"$5,440.91"	n/a	"$5,440.91"
03402	02	A0432	1.75	1.000	$229.91	$410.39	$414.41	n/a	n/a
03402	02	A0433	2.75	1.000	$229.91	$644.90	$651.22	$798.40	n/a
03402	02	A0434	3.25	1.000	$229.91	$762.15	$769.62	$943.55	n/a
03402	02	A0435	1.00	1.000	$8.85	$8.85	$13.28	n/a	$13.28
03402	02	A0436	1.00	1.000	$23.62	$23.62	$35.43	n/a	$35.43
03502	09	A0425	1.00	0.927	$7.40	$7.55	$7.62	n/a	$11.43
03502	09	A0426	1.20	0.927	$229.91	$267.03	$269.65	$330.59	n/a
03502	09	A0427	1.90	0.927	$229.91	$422.80	$426.94	$523.43	n/a
03502	09	A0428	1.00	0.927	$229.91	$222.52	$224.71	$275.49	n/a
03502	09	A0429	1.60	0.927	$229.91	$356.04	$359.53	$440.78	n/a
03502	09	A0430	1.00	0.927	"$3,119.83"	"$3,005.96"	"$4,508.93"	n/a	"$4,508.93"
03502	09	A0431	1.00	0.927	"$3,627.27"	"$3,494.87"	"$5,242.31"	n/a	"$5,242.31"
03502	09	A0432	1.75	0.927	$229.91	$389.42	$393.24	n/a	n/a
03502	09	A0433	2.75	0.927	$229.91	$611.94	$617.94	$757.59	n/a
03502	09	A0434	3.25	0.927	$229.91	$723.21	$730.30	$895.35	n/a
03502	09	A0435	1.00	0.927	$8.85	$8.85	$13.28	n/a	$13.28
03502	09	A0436	1.00	0.927	$23.62	$23.62	$35.43	n/a	$35.43
03602	21	A0425	1.00	1.000	$7.40	$7.55	$7.62	n/a	$11.43
03602	21	A0426	1.20	1.000	$229.91	$281.41	$284.17	$348.39	n/a
03602	21	A0427	1.90	1.000	$229.91	$445.57	$449.93	$551.61	n/a
03602	21	A0428	1.00	1.000	$229.91	$234.51	$236.81	$290.33	n/a
03602	21	A0429	1.60	1.000	$229.91	$375.21	$378.89	$464.52	n/a
03602	21	A0430	1.00	1.000	"$3,119.83"	"$3,119.83"	"$4,679.75"	n/a	"$4,679.75"
03602	21	A0431	1.00	1.000	"$3,627.27"	"$3,627.27"	"$5,440.91"	n/a	"$5,440.91"
03602	21	A0432	1.75	1.000	$229.91	$410.39	$414.41	n/a	n/a
03602	21	A0433	2.75	1.000	$229.91	$644.90	$651.22	$798.40	n/a
03602	21	A0434	3.25	1.000	$229.91	$762.15	$769.62	$943.55	n/a
03602	21	A0435	1.00	1.000	$8.85	$8.85	$13.28	n/a	$13.28
03602	21	A0436	1.00	1.000	$23.62	$23.62	$35.43	n/a	$35.43
04112	01	A0425	1.00	1.018	$7.40	$7.55	$7.62	n/a	$11.43
04112	01	A0426	1.20	1.018	$229.91	$284.96	$287.75	$352.78	n/a
04112	01	A0427	1.90	1.018	$229.91	$451.18	$455.60	$558.57	n/a
04112	01	A0428	1.00	1.018	$229.91	$237.46	$239.79	$293.98	n/a
04112	01	A0429	1.60	1.018	$229.91	$379.94	$383.67	$470.38	n/a
04112	01	A0430	1.00	1.018	"$3,119.83"	"$3,147.91"	"$4,721.86"	n/a	"$4,721.86"
04112	01	A0431	1.00	1.018	"$3,627.27"	"$3,659.92"	"$5,489.87"	n/a	"$5,489.87"
04112	01	A0432	1.75	1.018	$229.91	$415.56	$419.63	n/a	n/a
04112	01	A0433	2.75	1.018	$229.91	$653.02	$659.43	$808.46	n/a
04112	01	A0434	3.25	1.018	$229.91	$771.75	$779.32	$955.45	n/a
04112	01	A0435	1.00	1.018	$8.85	$8.85	$13.28	n/a	$13.28
04112	01	A0436	1.00	1.018	$23.62	$23.62	$35.43	n/a	$35.43
04212	05	A0425	1.00	0.921	$7.40	$7.55	$7.62	n/a	$11.43
04212	05	A0426	1.20	0.921	$229.91	$265.85	$268.45	$329.12	n/a
04212	05	A0427	1.90	0.921	$229.91	$420.93	$425.05	$521.11	n/a
04212	05	A0428	1.00	0.921	$229.91	$221.54	$223.71	$274.27	n/a
04212	05	A0429	1.60	0.921	$229.91	$354.46	$357.94	$438.83	n/a
04212	05	A0430	1.00	0.921	"$3,119.83"	"$2,996.60"	"$4,494.90"	n/a	"$4,494.90"
04212	05	A0431	1.00	0.921	"$3,627.27"	"$3,483.99"	"$5,225.99"	n/a	"$5,225.99"
04212	05	A0432	1.75	0.921	$229.91	$387.69	$391.50	n/a	n/a
04212	05	A0433	2.75	0.921	$229.91	$609.23	$615.21	$754.25	n/a
04212	05	A0434	3.25	0.921	$229.91	$720.00	$727.06	$891.38	n/a
04212	05	A0435	1.00	0.921	$8.85	$8.85	$13.28	n/a	$13.28
04212	05	A0436	1.00	0.921	$23.62	$23.62	$35.43	n/a	$35.43
04312	00	A0425	1.00	0.891	$7.40	$7.55	$7.62	n/a	$11.43
04312	00	A0426	1.20	0.891	$229.91	$259.94	$262.49	$321.81	n/a
04312	00	A0427	1.90	0.891	$229.91	$411.57	$415.60	$509.53	n/a
04312	00	A0428	1.00	0.891	$229.91	$216.62	$218.74	$268.18	n/a
04312	00	A0429	1.60	0.891	$229.91	$346.58	$349.98	$429.08	n/a
04312	00	A0430	1.00	0.891	"$3,119.83"	"$2,949.80"	"$4,424.70"	n/a	"$4,424.70"
04312	00	A0431	1.00	0.891	"$3,627.27"	"$3,429.58"	"$5,144.38"	n/a	"$5,144.38"
04312	00	A0432	1.75	0.891	$229.91	$379.08	$382.79	n/a	n/a
04312	00	A0433	2.75	0.891	$229.91	$595.69	$601.53	$737.48	n/a
04312	00	A0434	3.25	0.891	$229.91	$704.00	$710.90	$871.56	n/a
04312	00	A0435	1.00	0.891	$8.85	$8.85	$13.28	n/a	$13.28
04312	00	A0436	1.00	0.891	$23.62	$23.62	$35.43	n/a	$35.43
04412	09	A0425	1.00	0.997	$7.40	$7.55	$7.62	n/a	$11.43
04412	09	A0426	1.20	0.997	$229.91	$280.82	$283.57	$347.66	n/a
04412	09	A0427	1.90	0.997	$229.91	$444.63	$448.99	$550.46	n/a
04412	09	A0428	1.00	0.997	$229.91	$234.02	$236.31	$289.72	n/a
04412	09	A0429	1.60	0.997	$229.91	$374.43	$378.10	$463.55	n/a
04412	09	A0430	1.00	0.997	"$3,119.83"	"$3,115.15"	"$4,672.73"	n/a	"$4,672.73"
04412	09	A0431	1.00	0.997	"$3,627.27"	"$3,621.83"	"$5,432.74"	n/a	"$5,432.74"
04412	09	A0432	1.75	0.997	$229.91	$409.53	$413.54	n/a	n/a
04412	09	A0433	2.75	0.997	$229.91	$643.54	$649.85	$796.72	n/a
04412	09	A0434	3.25	0.997	$229.91	$760.55	$768.01	$941.58	n/a
04412	09	A0435	1.00	0.997	$8.85	$8.85	$13.28	n/a	$13.28
04412	09	A0436	1.00	0.997	$23.62	$23.62	$35.43	n/a	$35.43
04412	11	A0425	1.00	1.014	$7.40	$7.55	$7.62	n/a	$11.43
04412	11	A0426	1.20	1.014	$229.91	$284.17	$286.95	$351.80	n/a
04412	11	A0427	1.90	1.014	$229.91	$449.93	$454.34	$557.02	n/a
04412	11	A0428	1.00	1.014	$229.91	$236.81	$239.13	$293.17	n/a
04412	11	A0429	1.60	1.014	$229.91	$378.89	$382.60	$469.07	n/a
04412	11	A0430	1.00	1.014	"$3,119.83"	"$3,141.67"	"$4,712.50"	n/a	"$4,712.50"
04412	11	A0431	1.00	1.014	"$3,627.27"	"$3,652.66"	"$5,478.99"	n/a	"$5,478.99"
04412	11	A0432	1.75	1.014	$229.91	$414.41	$418.47	n/a	n/a
04412	11	A0433	2.75	1.014	$229.91	$651.22	$657.60	$806.22	n/a
04412	11	A0434	3.25	1.014	$229.91	$769.62	$777.17	$952.81	n/a
04412	11	A0435	1.00	1.014	$8.85	$8.85	$13.28	n/a	$13.28
04412	11	A0436	1.00	1.014	$23.62	$23.62	$35.43	n/a	$35.43
04412	15	A0425	1.00	1.011	$7.40	$7.55	$7.62	n/a	$11.43
04412	15	A0426	1.20	1.011	$229.91	$283.58	$286.36	$351.08	n/a
04412	15	A0427	1.90	1.011	$229.91	$449.00	$453.40	$555.87	n/a
04412	15	A0428	1.00	1.011	$229.91	$236.31	$238.63	$292.56	n/a
04412	15	A0429	1.60	1.011	$229.91	$378.10	$381.81	$468.10	n/a
04412	15	A0430	1.00	1.011	"$3,119.83"	"$3,136.99"	"$4,705.48"	n/a	"$4,705.48"
04412	15	A0431	1.00	1.011	"$3,627.27"	"$3,647.22"	"$5,470.83"	n/a	"$5,470.83"
04412	15	A0432	1.75	1.011	$229.91	$413.55	$417.60	n/a	n/a
04412	15	A0433	2.75	1.011	$229.91	$649.86	$656.23	$804.54	n/a
04412	15	A0434	3.25	1.011	$229.91	$768.02	$775.55	$950.82	n/a
04412	15	A0435	1.00	1.011	$8.85	$8.85	$13.28	n/a	$13.28
04412	15	A0436	1.00	1.011	$23.62	$23.62	$35.43	n/a	$35.43
04412	18	A0425	1.00	1.012	$7.40	$7.55	$7.62	n/a	$11.43
04412	18	A0426	1.20	1.012	$229.91	$283.77	$286.56	$351.32	n/a
04412	18	A0427	1.90	1.012	$229.91	$449.31	$453.71	$556.25	n/a
04412	18	A0428	1.00	1.012	$229.91	$236.48	$238.80	$292.77	n/a
04412	18	A0429	1.60	1.012	$229.91	$378.36	$382.07	$468.42	n/a
04412	18	A0430	1.00	1.012	"$3,119.83"	"$3,138.55"	"$4,707.82"	n/a	"$4,707.82"
04412	18	A0431	1.00	1.012	"$3,627.27"	"$3,649.03"	"$5,473.55"	n/a	"$5,473.55"
