(1) CONTRACTOR/CARRIER	(2) LOCAL.	(3) HCPCS	(4) BASE RATE	(5) RVU	(6) GPCI	(7)(a) URBAN BASE RATE / URBAN MILEAGE	(7)(b) RURAL BASE RATE / RURAL MILEAGE	(7c) RURAL BASE RATE / LOWEST QUARTILE	(8) RURAL  GROUND MILES 1-17*
04312	00	A0433	221.63	2.75	0.872	$565.97	$571.52	$700.68	n/a
04312	00	A0434	221.63	3.25	0.872	$668.87	$675.43	$828.08	n/a
04312	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
04312	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Texas									
04412	09	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
04412	09	A0426	221.63	1.20	0.990	$269.38	$272.02	$333.49	n/a
04412	09	A0427	221.63	1.90	0.990	$426.51	$430.69	$528.03	n/a
04412	09	A0428	221.63	1.00	0.990	$224.48	$226.68	$277.91	n/a
04412	09	A0429	221.63	1.60	0.990	$359.17	$362.69	$444.66	n/a
04412	09	A0430	3007.57	1.00	0.990	"$2,992.53"	"$4,488.80"	n/a	"$4,488.80"
04412	09	A0431	3496.75	1.00	0.990	"$3,479.27"	"$5,218.90"	n/a	"$5,218.90"
04412	09	A0432	221.63	1.75	0.990	$392.84	$396.69	n/a	n/a
04412	09	A0433	221.63	2.75	0.990	$617.32	$623.37	$764.25	n/a
04412	09	A0434	221.63	3.25	0.990	$729.56	$736.71	$903.21	n/a
04412	09	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
04412	09	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
04412	11	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
04412	11	A0426	221.63	1.20	1.009	$272.98	$275.66	$337.96	n/a
04412	11	A0427	221.63	1.90	1.009	$432.22	$436.46	$535.10	n/a
04412	11	A0428	221.63	1.00	1.009	$227.49	$229.72	$281.63	n/a
04412	11	A0429	221.63	1.60	1.009	$363.98	$367.55	$450.61	n/a
04412	11	A0430	3007.57	1.00	1.009	"$3,021.10"	"$4,531.66"	n/a	"$4,531.66"
04412	11	A0431	3496.75	1.00	1.009	"$3,512.49"	"$5,268.73"	n/a	"$5,268.73"
04412	11	A0432	221.63	1.75	1.009	$398.10	$402.00	n/a	n/a
04412	11	A0433	221.63	2.75	1.009	$625.59	$631.72	$774.49	n/a
04412	11	A0434	221.63	3.25	1.009	$739.33	$746.58	$915.31	n/a
04412	11	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
04412	11	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Texas (cont'd)									
04412	15	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
04412	15	A0426	221.63	1.20	1.013	$273.74	$276.43	$338.90	n/a
04412	15	A0427	221.63	1.90	1.013	$433.43	$437.68	$536.59	n/a
04412	15	A0428	221.63	1.00	1.013	$228.12	$230.36	$282.42	n/a
04412	15	A0429	221.63	1.60	1.013	$364.99	$368.57	$451.87	n/a
04412	15	A0430	3007.57	1.00	1.013	"$3,027.12"	"$4,540.68"	n/a	"$4,540.68"
04412	15	A0431	3496.75	1.00	1.013	"$3,519.48"	"$5,279.22"	n/a	"$5,279.22"
04412	15	A0432	221.63	1.75	1.013	$399.21	$403.12	n/a	n/a
04412	15	A0433	221.63	2.75	1.013	$627.33	$633.48	$776.65	n/a
04412	15	A0434	221.63	3.25	1.013	$741.39	$748.66	$917.85	n/a
04412	15	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
04412	15	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
04412	18	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
04412	18	A0426	221.63	1.20	1.006	$272.41	$275.09	$337.25	n/a
04412	18	A0427	221.63	1.90	1.006	$431.32	$435.55	$533.99	n/a
04412	18	A0428	221.63	1.00	1.006	$227.01	$229.24	$281.05	n/a
04412	18	A0429	221.63	1.60	1.006	$363.22	$366.78	$449.67	n/a
04412	18	A0430	3007.57	1.00	1.006	"$3,016.59"	"$4,524.89"	n/a	"$4,524.89"
04412	18	A0431	3496.75	1.00	1.006	"$3,507.24"	"$5,260.86"	n/a	"$5,260.86"
04412	18	A0432	221.63	1.75	1.006	$397.27	$401.17	n/a	n/a
04412	18	A0433	221.63	2.75	1.006	$624.28	$630.40	$772.87	n/a
04412	18	A0434	221.63	3.25	1.006	$737.79	$745.02	$913.40	n/a
04412	18	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
04412	18	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Texas (cont'd)									
04412	20	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
04412	20	A0426	221.63	1.20	0.902	$252.67	$255.14	$312.81	n/a
04412	20	A0427	221.63	1.90	0.902	$400.05	$403.98	$495.27	n/a
04412	20	A0428	221.63	1.00	0.902	$210.55	$212.62	$260.67	n/a
04412	20	A0429	221.63	1.60	0.902	$336.89	$340.19	$417.07	n/a
04412	20	A0430	3007.57	1.00	0.902	"$2,860.20"	"$4,290.30"	n/a	"$4,290.30"
04412	20	A0431	3496.75	1.00	0.902	"$3,325.41"	"$4,988.11"	n/a	"$4,988.11"
04412	20	A0432	221.63	1.75	0.902	$368.47	$372.08	n/a	n/a
04412	20	A0433	221.63	2.75	0.902	$579.03	$584.70	$716.84	n/a
04412	20	A0434	221.63	3.25	0.902	$684.30	$691.01	$847.18	n/a
04412	20	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
04412	20	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
04412	28	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
04412	28	A0426	221.63	1.20	0.995	$270.33	$272.98	$334.67	n/a
04412	28	A0427	221.63	1.90	0.995	$428.02	$432.21	$529.89	n/a
04412	28	A0428	221.63	1.00	0.995	$225.27	$227.48	$278.89	n/a
04412	28	A0429	221.63	1.60	0.995	$360.43	$363.97	$446.22	n/a
04412	28	A0430	3007.57	1.00	0.995	"$3,000.05"	"$4,500.08"	n/a	"$4,500.08"
04412	28	A0431	3496.75	1.00	0.995	"$3,488.01"	"$5,232.01"	n/a	"$5,232.01"
04412	28	A0432	221.63	1.75	0.995	$394.22	$398.09	n/a	n/a
04412	28	A0433	221.63	2.75	0.995	$619.50	$625.57	$766.95	n/a
04412	28	A0434	221.63	3.25	0.995	$732.13	$739.31	$906.39	n/a
04412	28	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
04412	28	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Texas (cont'd)									
04412	31	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
04412	31	A0426	221.63	1.20	1.019	$274.88	$277.58	$340.31	n/a
04412	31	A0427	221.63	1.90	1.019	$435.23	$439.50	$538.83	n/a
04412	31	A0428	221.63	1.00	1.019	$229.07	$231.32	$283.59	n/a
04412	31	A0429	221.63	1.60	1.019	$366.51	$370.10	$453.75	n/a
04412	31	A0430	3007.57	1.00	1.019	"$3,036.14"	"$4,554.21"	n/a	"$4,554.21"
04412	31	A0431	3496.75	1.00	1.019	"$3,529.97"	"$5,294.95"	n/a	"$5,294.95"
04412	31	A0432	221.63	1.75	1.019	$400.87	$404.80	n/a	n/a
04412	31	A0433	221.63	2.75	1.019	$629.94	$636.12	$779.88	n/a
04412	31	A0434	221.63	3.25	1.019	$744.48	$751.77	$921.67	n/a
04412	31	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
04412	31	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
04412	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
04412	99	A0426	221.63	1.20	0.920	$256.08	$258.59	$317.04	n/a
04412	99	A0427	221.63	1.90	0.920	$405.47	$409.44	$501.97	n/a
04412	99	A0428	221.63	1.00	0.920	$213.40	$215.50	$264.20	n/a
04412	99	A0429	221.63	1.60	0.920	$341.44	$344.79	$422.72	n/a
04412	99	A0430	3007.57	1.00	0.920	"$2,887.27"	"$4,330.90"	n/a	"$4,330.90"
04412	99	A0431	3496.75	1.00	0.920	"$3,356.88"	"$5,035.32"	n/a	"$5,035.32"
04412	99	A0432	221.63	1.75	0.920	$373.46	$377.12	n/a	n/a
04412	99	A0433	221.63	2.75	0.920	$586.86	$592.61	$726.54	n/a
04412	99	A0434	221.63	3.25	0.920	$693.56	$700.36	$858.64	n/a
04412	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
04412	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Iowa									
05102	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
05102	00	A0426	221.63	1.20	0.896	$251.53	$253.99	$311.39	n/a
05102	00	A0427	221.63	1.90	0.896	$398.25	$402.15	$493.04	n/a
05102	00	A0428	221.63	1.00	0.896	$209.61	$211.66	$259.50	n/a
05102	00	A0429	221.63	1.60	0.896	$335.37	$338.66	$415.19	n/a
05102	00	A0430	3007.57	1.00	0.896	"$2,851.18"	"$4,276.76"	n/a	"$4,276.76"
05102	00	A0431	3496.75	1.00	0.896	"$3,314.92"	"$4,972.38"	n/a	"$4,972.38"
05102	00	A0432	221.63	1.75	0.896	$366.81	$370.41	n/a	n/a
05102	00	A0433	221.63	2.75	0.896	$576.41	$582.07	$713.61	n/a
05102	00	A0434	221.63	3.25	0.896	$681.22	$687.90	$843.36	n/a
05102	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
05102	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Kansas									
05202	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
05202	00	A0426	221.63	1.20	0.903	$252.86	$255.33	$313.04	n/a
05202	00	A0427	221.63	1.90	0.903	$400.35	$404.28	$495.65	n/a
05202	00	A0428	221.63	1.00	0.903	$210.71	$212.78	$260.87	n/a
05202	00	A0429	221.63	1.60	0.903	$337.14	$340.45	$417.39	n/a
05202	00	A0430	3007.57	1.00	0.903	"$2,861.70"	"$4,292.55"	n/a	"$4,292.55"
05202	00	A0431	3496.75	1.00	0.903	"$3,327.16"	"$4,990.74"	n/a	"$4,990.74"
05202	00	A0432	221.63	1.75	0.903	$368.75	$372.36	n/a	n/a
05202	00	A0433	221.63	2.75	0.903	$579.46	$585.14	$717.38	n/a
05202	00	A0434	221.63	3.25	0.903	$684.82	$691.53	$847.82	n/a
05202	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
05202	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Missouri									
05302	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
05302	01	A0426	221.63	1.20	0.955	$262.73	$265.31	$325.26	n/a
05302	01	A0427	221.63	1.90	0.955	$415.99	$420.07	$515.00	n/a
05302	01	A0428	221.63	1.00	0.955	$218.94	$221.09	$271.05	n/a
05302	01	A0429	221.63	1.60	0.955	$350.31	$353.74	$433.69	n/a
05302	01	A0430	3007.57	1.00	0.955	"$2,939.90"	"$4,409.85"	n/a	"$4,409.85"
05302	01	A0431	3496.75	1.00	0.955	"$3,418.07"	"$5,127.11"	n/a	"$5,127.11"
05302	01	A0432	221.63	1.75	0.955	$383.15	$386.90	n/a	n/a
05302	01	A0433	221.63	2.75	0.955	$602.09	$607.99	$745.40	n/a
05302	01	A0434	221.63	3.25	0.955	$711.56	$718.54	$880.93	n/a
05302	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
05302	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
05302	02	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
05302	02	A0426	221.63	1.20	0.952	$262.16	$264.73	$324.56	n/a
05302	02	A0427	221.63	1.90	0.952	$415.09	$419.16	$513.89	n/a
05302	02	A0428	221.63	1.00	0.952	$218.47	$220.61	$270.47	n/a
05302	02	A0429	221.63	1.60	0.952	$349.55	$352.97	$432.75	n/a
05302	02	A0430	3007.57	1.00	0.952	"$2,935.39"	"$4,403.08"	n/a	"$4,403.08"
05302	02	A0431	3496.75	1.00	0.952	"$3,412.83"	"$5,119.24"	n/a	"$5,119.24"
05302	02	A0432	221.63	1.75	0.952	$382.32	$386.07	n/a	n/a
05302	02	A0433	221.63	2.75	0.952	$600.78	$606.67	$743.78	n/a
05302	02	A0434	221.63	3.25	0.952	$710.02	$716.98	$879.02	n/a
05302	02	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
05302	02	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Missouri (cont'd)									
05302	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
05302	99	A0426	221.63	1.20	0.848	$242.41	$244.79	$300.11	n/a
05302	99	A0427	221.63	1.90	0.848	$383.82	$387.58	$475.17	n/a
05302	99	A0428	221.63	1.00	0.848	$202.01	$203.99	$250.09	n/a
05302	99	A0429	221.63	1.60	0.848	$323.22	$326.38	$400.15	n/a
05302	99	A0430	3007.57	1.00	0.848	"$2,778.99"	"$4,168.49"	n/a	"$4,168.49"
05302	99	A0431	3496.75	1.00	0.848	"$3,231.00"	"$4,846.50"	n/a	"$4,846.50"
05302	99	A0432	221.63	1.75	0.848	$353.52	$356.98	n/a	n/a
05302	99	A0433	221.63	2.75	0.848	$555.53	$560.97	$687.75	n/a
05302	99	A0434	221.63	3.25	0.848	$656.53	$662.97	$812.80	n/a
05302	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
05302	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Nebraska									
05402	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
05402	00	A0426	221.63	1.20	0.908	$253.81	$256.29	$314.22	n/a
05402	00	A0427	221.63	1.90	0.908	$401.86	$405.80	$497.51	n/a
05402	00	A0428	221.63	1.00	0.908	$211.50	$213.58	$261.85	n/a
05402	00	A0429	221.63	1.60	0.908	$338.41	$341.72	$418.95	n/a
05402	00	A0430	3007.57	1.00	0.908	"$2,869.22"	"$4,303.83"	n/a	"$4,303.83"
05402	00	A0431	3496.75	1.00	0.908	"$3,335.90"	"$5,003.85"	n/a	"$5,003.85"
05402	00	A0432	221.63	1.75	0.908	$370.13	$373.76	n/a	n/a
05402	00	A0433	221.63	2.75	0.908	$581.64	$587.34	$720.08	n/a
05402	00	A0434	221.63	3.25	0.908	$687.39	$694.13	$851.00	n/a
05402	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
05402	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Illinois									
06102	12	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
06102	12	A0426	221.63	1.20	0.934	$258.74	$261.28	$320.33	n/a
06102	12	A0427	221.63	1.90	0.934	$409.68	$413.69	$507.19	n/a
06102	12	A0428	221.63	1.00	0.934	$215.62	$217.73	$266.94	n/a
06102	12	A0429	221.63	1.60	0.934	$344.99	$348.37	$427.10	n/a
06102	12	A0430	3007.57	1.00	0.934	"$2,908.32"	"$4,362.48"	n/a	"$4,362.48"
06102	12	A0431	3496.75	1.00	0.934	"$3,381.36"	"$5,072.04"	n/a	"$5,072.04"
06102	12	A0432	221.63	1.75	0.934	$377.33	$381.03	n/a	n/a
06102	12	A0433	221.63	2.75	0.934	$592.95	$598.76	$734.08	n/a
06102	12	A0434	221.63	3.25	0.934	$700.76	$707.63	$867.55	n/a
06102	12	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
06102	12	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
06102	15	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
06102	15	A0426	221.63	1.20	1.057	$282.10	$284.86	$349.24	n/a
06102	15	A0427	221.63	1.90	1.057	$446.66	$451.04	$552.97	n/a
06102	15	A0428	221.63	1.00	1.057	$235.08	$237.39	$291.04	n/a
06102	15	A0429	221.63	1.60	1.057	$376.13	$379.82	$465.66	n/a
06102	15	A0430	3007.57	1.00	1.057	"$3,093.29"	"$4,639.93"	n/a	"$4,639.93"
06102	15	A0431	3496.75	1.00	1.057	"$3,596.41"	"$5,394.61"	n/a	"$5,394.61"
06102	15	A0432	221.63	1.75	1.057	$411.39	$415.43	n/a	n/a
06102	15	A0433	221.63	2.75	1.057	$646.48	$652.81	$800.35	n/a
06102	15	A0434	221.63	3.25	1.057	$764.02	$771.51	$945.87	n/a
06102	15	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
06102	15	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Illinois cont'd									
06102	16	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
06102	16	A0426	221.63	1.20	1.037	$278.30	$281.03	$344.54	n/a
06102	16	A0427	221.63	1.90	1.037	$440.64	$444.96	$545.53	n/a
06102	16	A0428	221.63	1.00	1.037	$231.92	$234.19	$287.12	n/a
06102	16	A0429	221.63	1.60	1.037	$371.07	$374.71	$459.39	n/a
06102	16	A0430	3007.57	1.00	1.037	"$3,063.21"	"$4,594.82"	n/a	"$4,594.82"
06102	16	A0431	3496.75	1.00	1.037	"$3,561.44"	"$5,342.16"	n/a	"$5,342.16"
06102	16	A0432	221.63	1.75	1.037	$405.86	$409.83	n/a	n/a
06102	16	A0433	221.63	2.75	1.037	$637.77	$644.03	$789.58	n/a
06102	16	A0434	221.63	3.25	1.037	$753.73	$761.12	$933.14	n/a
06102	16	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
06102	16	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
06102	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
06102	99	A0426	221.63	1.20	0.909	$253.99	$256.49	$314.45	n/a
06102	99	A0427	221.63	1.90	0.909	$402.16	$406.10	$497.88	n/a
06102	99	A0428	221.63	1.00	0.909	$211.66	$213.74	$262.04	n/a
06102	99	A0429	221.63	1.60	0.909	$338.66	$341.98	$419.27	n/a
06102	99	A0430	3007.57	1.00	0.909	"$2,870.73"	"$4,306.09"	n/a	"$4,306.09"
06102	99	A0431	3496.75	1.00	0.909	"$3,337.65"	"$5,006.47"	n/a	"$5,006.47"
06102	99	A0432	221.63	1.75	0.909	$370.41	$374.04	n/a	n/a
06102	99	A0433	221.63	2.75	0.909	$582.07	$587.78	$720.62	n/a
06102	99	A0434	221.63	3.25	0.909	$687.90	$694.65	$851.64	n/a
06102	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
06102	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Minnesota									
06202	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
06202	00	A0426	221.63	1.20	1.020	$275.07	$277.77	$340.55	n/a
06202	00	A0427	221.63	1.90	1.020	$435.53	$439.80	$539.20	n/a
06202	00	A0428	221.63	1.00	1.020	$229.23	$231.47	$283.79	n/a
06202	00	A0429	221.63	1.60	1.020	$366.76	$370.36	$454.06	n/a
06202	00	A0430	3007.57	1.00	1.020	"$3,037.65"	"$4,556.47"	n/a	"$4,556.47"
06202	00	A0431	3496.75	1.00	1.020	"$3,531.72"	"$5,297.58"	n/a	"$5,297.58"
06202	00	A0432	221.63	1.75	1.020	$401.15	$405.08	n/a	n/a
06202	00	A0433	221.63	2.75	1.020	$630.38	$636.56	$780.42	n/a
06202	00	A0434	221.63	3.25	1.020	$744.99	$752.29	$922.31	n/a
06202	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
06202	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Wisconsin									
06302	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
06302	00	A0426	221.63	1.20	0.955	$262.73	$265.31	$325.26	n/a
06302	00	A0427	221.63	1.90	0.955	$415.99	$420.07	$515.00	n/a
06302	00	A0428	221.63	1.00	0.955	$218.94	$221.09	$271.05	n/a
06302	00	A0429	221.63	1.60	0.955	$350.31	$353.74	$433.69	n/a
06302	00	A0430	3007.57	1.00	0.955	"$2,939.90"	"$4,409.85"	n/a	"$4,409.85"
06302	00	A0431	3496.75	1.00	0.955	"$3,418.07"	"$5,127.11"	n/a	"$5,127.11"
06302	00	A0432	221.63	1.75	0.955	$383.15	$386.90	n/a	n/a
06302	00	A0433	221.63	2.75	0.955	$602.09	$607.99	$745.40	n/a
06302	00	A0434	221.63	3.25	0.955	$711.56	$718.54	$880.93	n/a
06302	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
06302	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Arkansas									
07102	13	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
07102	13	A0426	221.63	1.20	0.867	$246.02	$248.43	$304.58	n/a
07102	13	A0427	221.63	1.90	0.867	$389.53	$393.35	$482.25	n/a
07102	13	A0428	221.63	1.00	0.867	$205.02	$207.03	$253.81	n/a
07102	13	A0429	221.63	1.60	0.867	$328.03	$331.24	$406.10	n/a
07102	13	A0430	3007.57	1.00	0.867	"$2,807.57"	"$4,211.35"	n/a	"$4,211.35"
07102	13	A0431	3496.75	1.00	0.867	"$3,264.22"	"$4,896.32"	n/a	"$4,896.32"
07102	13	A0432	221.63	1.75	0.867	$358.78	$362.30	n/a	n/a
07102	13	A0433	221.63	2.75	0.867	$563.79	$569.32	$697.99	n/a
07102	13	A0434	221.63	3.25	0.867	$666.30	$672.83	$824.90	n/a
07102	13	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
07102	13	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Louisiana									
07202	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
07202	01	A0426	221.63	1.20	0.983	$268.05	$270.67	$331.85	n/a
07202	01	A0427	221.63	1.90	0.983	$424.41	$428.57	$525.43	n/a
07202	01	A0428	221.63	1.00	0.983	$223.37	$225.56	$276.54	n/a
07202	01	A0429	221.63	1.60	0.983	$357.40	$360.90	$442.46	n/a
07202	01	A0430	3007.57	1.00	0.983	"$2,982.01"	"$4,473.01"	n/a	"$4,473.01"
07202	01	A0431	3496.75	1.00	0.983	"$3,467.03"	"$5,200.54"	n/a	"$5,200.54"
07202	01	A0432	221.63	1.75	0.983	$390.90	$394.73	n/a	n/a
07202	01	A0433	221.63	2.75	0.983	$614.27	$620.30	$760.48	n/a
07202	01	A0434	221.63	3.25	0.983	$725.96	$733.08	$898.75	n/a
07202	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
07202	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
07202	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
07202	99	A0426	221.63	1.20	0.887	$249.82	$252.27	$309.28	n/a
07202	99	A0427	221.63	1.90	0.887	$395.54	$399.42	$489.69	n/a
07202	99	A0428	221.63	1.00	0.887	$208.18	$210.22	$257.73	n/a
07202	99	A0429	221.63	1.60	0.887	$333.09	$336.36	$412.37	n/a
07202	99	A0430	3007.57	1.00	0.887	"$2,837.64"	"$4,256.46"	n/a	"$4,256.46"
07202	99	A0431	3496.75	1.00	0.887	"$3,299.18"	"$4,948.78"	n/a	"$4,948.78"
07202	99	A0432	221.63	1.75	0.887	$364.32	$367.89	n/a	n/a
07202	99	A0433	221.63	2.75	0.887	$572.50	$578.11	$708.76	n/a
07202	99	A0434	221.63	3.25	0.887	$676.59	$683.22	$837.63	n/a
07202	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
07202	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Mississippi									
07302	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
07302	00	A0426	221.63	1.20	0.864	$245.45	$247.86	$303.87	n/a
07302	00	A0427	221.63	1.90	0.864	$388.63	$392.44	$481.13	n/a
07302	00	A0428	221.63	1.00	0.864	$204.54	$206.55	$253.23	n/a
07302	00	A0429	221.63	1.60	0.864	$327.27	$330.47	$405.16	n/a
07302	00	A0430	3007.57	1.00	0.864	"$2,803.06"	"$4,204.58"	n/a	"$4,204.58"
07302	00	A0431	3496.75	1.00	0.864	"$3,258.97"	"$4,888.46"	n/a	"$4,888.46"
07302	00	A0432	221.63	1.75	0.864	$357.95	$361.46	n/a	n/a
07302	00	A0433	221.63	2.75	0.864	$562.49	$568.00	$696.37	n/a
07302	00	A0434	221.63	3.25	0.864	$664.76	$671.28	$822.99	n/a
07302	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
07302	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Indiana									
08102	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
08102	00	A0426	221.63	1.20	0.921	$256.27	$258.79	$317.27	n/a
08102	00	A0427	221.63	1.90	0.921	$405.77	$409.74	$502.35	n/a
08102	00	A0428	221.63	1.00	0.921	$213.56	$215.66	$264.39	n/a
08102	00	A0429	221.63	1.60	0.921	$341.70	$345.05	$423.03	n/a
08102	00	A0430	3007.57	1.00	0.921	"$2,888.77"	"$4,333.16"	n/a	"$4,333.16"
08102	00	A0431	3496.75	1.00	0.921	"$3,358.63"	"$5,037.94"	n/a	"$5,037.94"
08102	00	A0432	221.63	1.75	0.921	$373.73	$377.40	n/a	n/a
08102	00	A0433	221.63	2.75	0.921	$587.29	$593.05	$727.08	n/a
08102	00	A0434	221.63	3.25	0.921	$694.07	$700.88	$859.28	n/a
08102	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
08102	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Michigan									
08202	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
08202	01	A0426	221.63	1.20	0.994	$270.14	$272.78	$334.43	n/a
08202	01	A0427	221.63	1.90	0.994	$427.71	$431.91	$529.52	n/a
08202	01	A0428	221.63	1.00	0.994	$225.11	$227.32	$278.69	n/a
08202	01	A0429	221.63	1.60	0.994	$360.18	$363.71	$445.91	n/a
08202	01	A0430	3007.57	1.00	0.994	"$2,998.55"	"$4,497.82"	n/a	"$4,497.82"
08202	01	A0431	3496.75	1.00	0.994	"$3,486.26"	"$5,229.39"	n/a	"$5,229.39"
08202	01	A0432	221.63	1.75	0.994	$393.95	$397.81	n/a	n/a
08202	01	A0433	221.63	2.75	0.994	$619.06	$625.13	$766.41	n/a
08202	01	A0434	221.63	3.25	0.994	$731.62	$738.79	$905.76	n/a
08202	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
08202	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
08202	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
08202	99	A0426	221.63	1.20	0.920	$256.08	$258.59	$317.04	n/a
08202	99	A0427	221.63	1.90	0.920	$405.47	$409.44	$501.97	n/a
08202	99	A0428	221.63	1.00	0.920	$213.40	$215.50	$264.20	n/a
08202	99	A0429	221.63	1.60	0.920	$341.44	$344.79	$422.72	n/a
08202	99	A0430	3007.57	1.00	0.920	"$2,887.27"	"$4,330.90"	n/a	"$4,330.90"
08202	99	A0431	3496.75	1.00	0.920	"$3,356.88"	"$5,035.32"	n/a	"$5,035.32"
08202	99	A0432	221.63	1.75	0.920	$373.46	$377.12	n/a	n/a
08202	99	A0433	221.63	2.75	0.920	$586.86	$592.61	$726.54	n/a
